lind	locus	bs_outl
35459	L56179	0
35460	L56181	0
35461	L56182	0
35462	L56183	0
35463	L56185	0
35464	L56186	0
35465	L56188	0
35466	L56190	1
35467	L56192	0
35468	L56193	1
35469	L56195	0
35470	L56199	0
35471	L56200	0
35472	L56202	0
35473	L56203	0
35474	L56206	0
35475	L56207	0
35476	L56208	0
35477	L56209	0
35478	L56212	0
35479	L56214	0
35480	L56218	0
35481	L56220	0
35482	L56222	0
35483	L56225	0
35484	L56227	0
35485	L56228	0
35486	L56230	0
35487	L56231	0
35488	L56232	0
35489	L56233	0
35490	L56234	0
35491	L56235	0
35492	L56236	0
35493	L56237	0
35494	L56240	0
35495	L56242	0
35496	L56243	0
35497	L56244	0
35498	L56245	0
35499	L56249	0
35500	L56250	0
35501	L56252	0
35502	L56253	0
35503	L56254	0
35504	L56256	0
35505	L56259	0
35506	L56262	0
35507	L56263	0
35508	L56264	0
35509	L56265	0
35510	L56267	0
35511	L56272	0
35512	L56275	0
35513	L56276	0
35514	L56277	0
35515	L56281	0
35516	L56283	0
35517	L56286	0
35518	L56287	0
35519	L56289	0
35520	L56291	0
35521	L56292	0
35522	L56293	1
35523	L56294	0
35524	L56295	0
35525	L56296	0
35526	L56299	0
35527	L56302	0
35528	L56303	0
35529	L56304	0
35530	L56307	0
35531	L56309	0
35532	L56313	0
35533	L56315	0
35534	L56316	0
35535	L56318	0
35536	L56319	0
35537	L56322	1
35538	L56323	0
35539	L56326	0
35540	L56327	0
35541	L56328	0
35542	L56330	0
35543	L56331	0
35544	L56332	0
35545	L56334	0
35546	L56335	1
35547	L56336	0
35548	L56340	0
35549	L56341	0
35550	L56342	0
35551	L56343	0
35552	L56345	0
35553	L56346	0
35554	L56347	0
35555	L56348	0
35556	L56349	0
35557	L56351	0
35558	L56353	0
35559	L56354	0
35560	L56356	0
35561	L56357	0
35562	L56359	0
35563	L56361	0
35564	L56363	0
35565	L56364	0
35566	L56365	1
35567	L56366	0
35568	L56371	0
35569	L56372	0
35570	L56373	0
35571	L56375	0
35572	L56376	0
35573	L56378	0
35574	L56380	0
35575	L56381	0
35576	L56383	0
35577	L56385	1
35578	L56387	0
35579	L56389	0
35580	L56390	0
35581	L56391	0
35582	L56394	0
35583	L56396	0
35584	L56397	0
35585	L56398	0
35586	L56400	0
35587	L56401	0
35588	L56402	0
35589	L56404	0
35590	L56406	0
35591	L56407	0
35592	L56408	0
35593	L56411	0
35594	L56414	0
35595	L56416	0
35596	L56418	0
35597	L56419	0
35598	L56420	0
35599	L56421	0
35600	L56422	0
35601	L56424	1
35602	L56426	0
35603	L56430	0
35604	L56431	0
35605	L56432	0
35606	L56434	0
35607	L56435	0
35608	L56437	0
35609	L56439	0
35610	L56441	0
35611	L56445	0
35612	L56447	0
35613	L56449	0
35614	L56451	0
35615	L56453	0
35616	L56454	0
35617	L56455	0
35618	L56457	0
35619	L56459	0
35620	L56463	0
35621	L56464	0
35622	L56468	0
35623	L56470	0
35624	L56471	0
35625	L56473	0
35626	L56474	0
35627	L56475	0
35628	L56476	0
35629	L56477	0
35630	L56478	0
35631	L56479	0
35632	L56482	0
35633	L56483	0
35634	L56487	1
35635	L56488	0
35636	L56491	0
35637	L56492	0
35638	L56495	0
35639	L56496	0
35640	L56497	0
35641	L56498	0
35642	L56499	0
35643	L56502	0
35644	L56503	0
35645	L56504	0
35646	L56508	0
35647	L56510	0
35648	L56512	1
35649	L56519	0
35650	L56521	0
35651	L56523	0
35652	L56525	0
35653	L56527	0
35654	L56529	0
35655	L56530	0
35656	L56531	0
35657	L56532	0
35658	L56535	0
35659	L56536	0
35660	L56537	0
35661	L56538	0
35662	L56539	0
35663	L56540	0
35664	L56542	0
35665	L56543	0
35666	L56544	0
35667	L56545	0
35668	L56546	0
35669	L56548	0
35670	L56551	0
35671	L56553	0
35672	L56556	0
35673	L56557	0
35674	L56558	0
35675	L56560	0
35676	L56563	0
35677	L56566	0
35678	L56567	0
35679	L56568	0
35680	L56570	0
35681	L56571	0
35682	L56574	1
35683	L56575	0
35684	L56579	0
35685	L56580	0
35686	L56581	0
35687	L56582	0
35688	L56584	0
35689	L56585	0
35690	L56588	0
35691	L56589	0
35692	L56590	0
35693	L56592	0
35694	L56593	0
35695	L56594	0
35696	L56598	0
35697	L56599	0
35698	L56603	0
35699	L56606	0
35700	L56607	0
35701	L56608	0
35702	L56610	0
35703	L56613	0
35704	L56614	0
35705	L56617	0
35706	L56619	1
35707	L56624	0
35708	L56625	0
35709	L56628	0
35710	L56629	0
35711	L56632	0
35712	L56635	0
35713	L56638	0
35714	L56639	0
35715	L56643	0
35716	L56646	0
35717	L56647	0
35718	L56648	0
35719	L56651	0
35720	L56653	0
35721	L56654	0
35722	L56655	0
35723	L56656	0
35724	L56657	0
35725	L56658	0
35726	L56659	0
35727	L56660	0
35728	L56661	0
35729	L56664	0
35730	L56666	1
35731	L56669	0
35732	L56671	0
35733	L56672	0
35734	L56674	1
35735	L56676	0
35736	L56677	0
35737	L56678	0
35738	L56679	0
35739	L56680	0
35740	L56681	0
35741	L56683	0
35742	L56685	0
35743	L56686	0
35744	L56687	0
35745	L56688	0
35746	L56689	0
35747	L56690	0
35748	L56693	0
35749	L56696	0
35750	L56697	0
35751	L56698	0
35752	L56699	0
35753	L56701	0
35754	L56702	0
35755	L56704	0
35756	L56706	0
35757	L56714	0
35758	L56715	0
35759	L56717	0
35760	L56719	0
35761	L56721	0
35762	L56723	0
35763	L56724	0
35764	L56725	0
35765	L56727	0
35766	L56732	0
35767	L56733	0
35768	L56734	1
35769	L56737	0
35770	L56741	0
35771	L56743	0
35772	L56744	0
35773	L56749	0
35774	L56751	0
35775	L56753	0
35776	L56755	0
35777	L56757	0
35778	L56760	0
35779	L56762	0
35780	L56763	0
35781	L56764	0
35782	L56765	0
35783	L56766	0
35784	L56767	0
35785	L56769	0
35786	L56771	0
35787	L56772	0
35788	L56774	0
35789	L56776	0
35790	L56777	0
35791	L56778	0
35792	L56779	0
35793	L56780	0
35794	L56781	0
35795	L56782	0
35796	L56784	0
35797	L56786	0
35798	L56788	0
35799	L56789	0
35800	L56790	0
35801	L56793	0
35802	L56796	0
35803	L56798	0
35804	L56802	0
35805	L56804	0
35806	L56805	0
35807	L56806	0
35808	L56807	0
35809	L56808	0
35810	L56809	0
35811	L56813	0
35812	L56815	0
35813	L56816	0
35814	L56818	0
35815	L56819	0
35816	L56821	0
35817	L56823	0
35818	L56824	1
35819	L56826	0
35820	L56829	0
35821	L56830	0
35822	L56834	0
35823	L56837	0
35824	L56839	0
35825	L56841	0
35826	L56843	0
35827	L56844	0
35828	L56846	0
35829	L56848	0
35830	L56849	0
35831	L56853	0
35832	L56854	0
35833	L56855	0
35834	L56857	0
35835	L56860	0
35836	L56861	0
35837	L56862	0
35838	L56863	0
35839	L56865	0
35840	L56867	0
35841	L56868	0
35842	L56870	0
35843	L56873	0
35844	L56874	0
35845	L56876	0
35846	L56878	0
35847	L56879	0
35848	L56880	0
35849	L56881	0
35850	L56882	0
35851	L56883	0
35852	L56884	0
35853	L56888	0
35854	L56889	0
35855	L56891	0
35856	L56892	0
35857	L56894	0
35858	L56896	0
35859	L56897	0
35860	L56899	0
35861	L56900	0
35862	L56903	0
35863	L56904	1
35864	L56905	0
35865	L56906	0
35866	L56909	0
35867	L56911	0
35868	L56917	0
35869	L56918	0
35870	L56919	0
35871	L56920	0
35872	L56921	0
35873	L56922	0
35874	L56924	0
35875	L56925	1
35876	L56926	0
35877	L56927	0
35878	L56928	1
35879	L56929	0
35880	L56930	0
35881	L56931	0
35882	L56933	0
35883	L56935	1
35884	L56937	0
35885	L56938	0
35886	L56941	0
35887	L56942	0
35888	L56943	0
35889	L56945	0
35890	L56947	0
35891	L56948	0
35892	L56949	0
35893	L56951	1
35894	L56952	0
35895	L56954	0
35896	L56955	0
35897	L56958	0
35898	L56960	0
35899	L56962	0
35900	L56963	0
35901	L56964	0
35902	L56965	0
35903	L56966	1
35904	L56967	0
35905	L56970	0
35906	L56971	0
35907	L56972	1
35908	L56973	0
35909	L56977	0
35910	L56981	0
35911	L56982	0
35912	L56983	0
35913	L56984	0
35914	L56985	0
35915	L56986	0
35916	L56988	0
35917	L56989	0
35918	L56990	0
35919	L56994	0
35920	L56996	0
35921	L56997	0
35922	L56998	0
35923	L56999	0
35924	L57004	0
35925	L57005	0
35926	L57006	0
35927	L57007	0
35928	L57008	0
35929	L57010	0
35930	L57014	0
35931	L57015	0
35932	L57018	0
35933	L57019	0
35934	L57020	0
35935	L57022	0
35936	L57024	0
35937	L57025	0
35938	L57026	0
35939	L57027	0
35940	L57028	0
35941	L57029	1
35942	L57030	0
35943	L57031	0
35944	L57032	0
35945	L57034	0
35946	L57035	0
35947	L57036	0
35948	L57039	0
35949	L57040	0
35950	L57041	0
35951	L57042	0
35952	L57043	0
35953	L57045	0
35954	L57048	0
35955	L57049	0
35956	L57050	0
35957	L57051	0
35958	L57053	0
35959	L57054	0
35960	L57055	0
35961	L57058	0
35962	L57059	1
35963	L57060	0
35964	L57064	0
35965	L57065	0
35966	L57067	0
35967	L57070	0
35968	L57071	0
35969	L57072	0
35970	L57073	0
35971	L57074	0
35972	L57075	0
35973	L57076	0
35974	L57077	0
35975	L57078	0
35976	L57079	0
35977	L57080	0
35978	L57082	0
35979	L57084	0
35980	L57088	0
35981	L57089	0
35982	L57090	0
35983	L57092	0
35984	L57093	0
35985	L57098	1
35986	L57100	0
35987	L57101	0
35988	L57102	0
35989	L57104	0
35990	L57105	0
35991	L57106	0
35992	L57107	0
35993	L57109	0
35994	L57110	0
35995	L57111	0
35996	L57113	0
35997	L57114	0
35998	L57115	0
35999	L57118	0
36000	L57120	0
36001	L57121	0
36002	L57123	0
36003	L57125	0
36004	L57127	0
36005	L57129	0
36006	L57132	0
36007	L57134	0
36008	L57135	0
36009	L57136	1
36010	L57138	1
36011	L57140	0
36012	L57141	0
36013	L57143	0
36014	L57145	1
36015	L57147	0
36016	L57148	0
36017	L57150	0
36018	L57151	0
36019	L57154	1
36020	L57155	0
36021	L57156	0
36022	L57157	0
36023	L57158	1
36024	L57161	0
36025	L57162	0
36026	L57163	0
36027	L57164	0
36028	L57167	0
36029	L57171	1
36030	L57172	0
36031	L57181	0
36032	L57185	0
36033	L57186	0
36034	L57192	0
36035	L57198	0
36036	L57202	1
36037	L57203	0
36038	L57204	0
36039	L57205	0
36040	L57208	0
36041	L57212	0
36042	L57213	0
36043	L57214	0
36044	L57218	0
36045	L57219	0
36046	L57220	0
36047	L57221	0
36048	L57222	0
36049	L57223	0
36050	L57224	0
36051	L57225	0
36052	L57226	0
36053	L57227	1
36054	L57228	0
36055	L57229	0
36056	L57230	0
36057	L57231	0
36058	L57232	0
36059	L57233	0
36060	L57234	1
36061	L57235	0
36062	L57236	0
36063	L57237	0
36064	L57238	0
36065	L57239	1
36066	L57241	0
36067	L57243	0
36068	L57244	0
36069	L57245	0
36070	L57247	0
36071	L57248	0
36072	L57249	0
36073	L57251	0
36074	L57252	0
36075	L57253	0
36076	L57255	0
36077	L57257	0
36078	L57258	0
36079	L57260	0
36080	L57261	1
36081	L57263	0
36082	L57264	0
36083	L57265	0
36084	L57267	0
36085	L57268	0
36086	L57269	0
36087	L57274	0
36088	L57277	0
36089	L57279	0
36090	L57281	0
36091	L57283	0
36092	L57284	0
36093	L57287	0
36094	L57290	0
36095	L57292	0
36096	L57293	0
36097	L57294	0
36098	L57303	0
36099	L57313	0
36100	L57316	0
36101	L57318	0
36102	L57319	0
36103	L57320	0
36104	L57325	0
36105	L57341	0
36106	L57346	0
36107	L57350	0
36108	L57354	0
36109	L57358	0
36110	L57359	0
36111	L57361	0
36112	L57366	0
36113	L57368	0
36114	L57373	0
36115	L57375	0
36116	L57378	0
36117	L57382	0
36118	L57383	0
36119	L57386	0
36120	L57392	0
36121	L57395	0
36122	L57398	0
36123	L57399	0
36124	L57401	0
36125	L57406	0
36126	L57408	0
36127	L57411	0
36128	L57416	0
36129	L57420	0
36130	L57424	0
36131	L57426	0
36132	L57429	0
36133	L57430	0
36134	L57432	0
36135	L57435	0
36136	L57436	0
36137	L57442	0
36138	L57445	0
36139	L57452	0
36140	L57455	0
36141	L57458	0
36142	L57465	0
36143	L57469	0
36144	L57473	0
36145	L57478	0
36146	L57482	0
36147	L57487	0
36148	L57490	0
36149	L57491	0
36150	L57495	0
36151	L57499	0
36152	L57502	0
36153	L57503	0
36154	L57504	0
36155	L57507	0
36156	L57510	0
36157	L57513	0
36158	L57518	0
36159	L57519	0
36160	L57520	0
36161	L57527	0
36162	L57528	0
36163	L57534	0
36164	L57535	0
36165	L57540	0
36166	L57543	0
36167	L57546	0
36168	L57551	0
36169	L57553	0
36170	L57554	0
36171	L57558	0
36172	L57562	0
36173	L57567	0
36174	L57568	0
36175	L57570	0
36176	L57575	0
36177	L57576	0
36178	L57581	0
36179	L57584	0
36180	L57588	0
36181	L57590	0
36182	L57593	0
36183	L57594	0
36184	L57597	0
36185	L57600	0
36186	L57605	0
36187	L57607	0
36188	L57608	0
36189	L57612	0
36190	L57615	0
36191	L57617	0
36192	L57621	0
36193	L57622	0
36194	L57626	0
36195	L57628	0
36196	L57631	0
36197	L57633	0
36198	L57636	1
36199	L57639	0
36200	L57642	0
36201	L57644	0
36202	L57649	0
36203	L57653	0
36204	L57656	0
36205	L57659	0
36206	L57661	0
36207	L57663	0
36208	L57668	0
36209	L57669	0
36210	L57671	0
36211	L57673	0
36212	L57675	0
36213	L57677	0
36214	L57680	0
36215	L57684	0
36216	L57686	0
36217	L57688	0
36218	L57690	0
36219	L57692	0
36220	L57695	0
36221	L57698	0
36222	L57699	0
36223	L57700	0
36224	L57702	0
36225	L57703	0
36226	L57704	0
36227	L57707	0
36228	L57708	0
36229	L57715	0
36230	L57717	0
36231	L57720	0
36232	L57723	0
36233	L57726	0
36234	L57729	0
36235	L57732	0
36236	L57738	0
36237	L57742	0
36238	L57744	0
36239	L57747	0
36240	L57749	0
36241	L57752	0
36242	L57753	0
36243	L57757	0
36244	L57760	0
36245	L57763	0
36246	L57767	0
36247	L57772	0
36248	L57773	0
36249	L57776	0
36250	L57779	0
36251	L57780	0
36252	L57781	0
36253	L57782	0
36254	L57783	0
36255	L57784	0
36256	L57785	0
36257	L57788	0
36258	L57790	0
36259	L57794	0
36260	L57795	0
36261	L57797	0
36262	L57800	0
36263	L57804	0
36264	L57806	0
36265	L57807	0
36266	L57812	0
36267	L57815	0
36268	L57816	0
36269	L57819	0
36270	L57823	0
36271	L57824	0
36272	L57825	0
36273	L57826	0
36274	L57832	0
36275	L57836	0
36276	L57838	0
36277	L57842	0
36278	L57843	0
36279	L57846	0
36280	L57850	0
36281	L57851	0
36282	L57853	0
36283	L57855	0
36284	L57857	0
36285	L57862	0
36286	L57864	0
36287	L57868	0
36288	L57869	0
36289	L57870	0
36290	L57874	0
36291	L57878	0
36292	L57882	0
36293	L57883	0
36294	L57885	0
36295	L57886	0
36296	L57887	0
36297	L57890	0
36298	L57893	0
36299	L57897	0
36300	L57902	0
36301	L57905	0
36302	L57906	0
36303	L57907	0
36304	L57909	0
36305	L57910	0
36306	L57911	0
36307	L57915	0
36308	L57922	0
36309	L57927	0
36310	L57929	0
36311	L57930	0
36312	L57931	0
36313	L57934	0
36314	L57935	0
36315	L57940	0
36316	L57942	0
36317	L57943	0
36318	L57944	0
36319	L57945	0
36320	L57948	0
36321	L57950	0
36322	L57954	0
36323	L57955	0
36324	L57957	0
36325	L57962	0
36326	L57965	0
36327	L57966	0
36328	L57967	0
36329	L57973	0
36330	L57974	0
36331	L57976	0
36332	L57979	0
36333	L57982	0
36334	L57985	0
36335	L57986	0
36336	L57989	0
36337	L57990	0
36338	L57992	0
36339	L57996	0
36340	L57997	0
36341	L57998	0
36342	L57999	0
36343	L58002	0
36344	L58006	0
36345	L58007	0
36346	L58012	0
36347	L58014	0
36348	L58017	0
36349	L58021	0
36350	L58023	0
36351	L58026	0
36352	L58031	0
36353	L58035	0
36354	L58037	0
36355	L58038	0
36356	L58039	0
36357	L58040	0
36358	L58042	0
36359	L58045	0
36360	L58047	0
36361	L58052	0
36362	L58054	0
36363	L58057	0
36364	L58058	0
36365	L58059	0
36366	L58064	0
36367	L58065	0
36368	L58070	0
36369	L58073	1
36370	L58075	0
36371	L58077	0
36372	L58079	0
36373	L58083	0
36374	L58084	0
36375	L58088	0
36376	L58093	0
36377	L58094	0
36378	L58095	0
36379	L58096	0
36380	L58098	0
36381	L58102	0
36382	L58105	0
36383	L58108	0
36384	L58113	0
36385	L58114	0
36386	L58115	0
36387	L58120	0
36388	L58122	0
36389	L58129	0
36390	L58130	0
36391	L58133	0
36392	L58136	0
36393	L58138	0
36394	L58140	0
36395	L58143	0
36396	L58146	0
36397	L58149	0
36398	L58150	0
36399	L58153	0
36400	L58157	0
36401	L58159	0
36402	L58164	0
36403	L58165	0
36404	L58167	0
36405	L58174	0
36406	L58176	0
36407	L58179	0
36408	L58182	0
36409	L58184	0
36410	L58187	0
36411	L58188	0
36412	L58192	0
36413	L58193	0
36414	L58196	0
36415	L58197	0
36416	L58198	0
36417	L58199	0
36418	L58200	0
36419	L58203	1
36420	L58205	0
36421	L58208	0
36422	L58209	0
36423	L58211	0
36424	L58216	0
36425	L58219	0
36426	L58225	0
36427	L58230	0
36428	L58233	0
36429	L58236	0
36430	L58239	1
36431	L58240	0
36432	L58244	0
36433	L58247	0
36434	L58251	0
36435	L58253	0
36436	L58254	0
36437	L58258	0
36438	L58260	0
36439	L58261	0
36440	L58263	0
36441	L58264	0
36442	L58266	0
36443	L58268	0
36444	L58271	0
36445	L58273	0
36446	L58276	0
36447	L58279	0
36448	L58283	0
36449	L58285	0
36450	L58289	0
36451	L58290	0
36452	L58291	0
36453	L58292	0
36454	L58294	0
36455	L58298	1
36456	L58300	0
36457	L58302	0
36458	L58306	0
36459	L58307	0
36460	L58312	0
36461	L58314	0
36462	L58317	0
36463	L58319	0
36464	L58324	0
36465	L58327	0
36466	L58328	0
36467	L58329	0
36468	L58333	0
36469	L58337	0
36470	L58341	0
36471	L58343	0
36472	L58345	0
36473	L58347	0
36474	L58351	0
36475	L58353	0
36476	L58355	0
36477	L58358	0
36478	L58361	0
36479	L58362	0
36480	L58365	0
36481	L58367	0
36482	L58369	0
36483	L58371	0
36484	L58376	0
36485	L58377	0
36486	L58379	0
36487	L58384	0
36488	L58385	0
36489	L58390	0
36490	L58393	0
36491	L58394	0
36492	L58401	0
36493	L58404	0
36494	L58406	0
36495	L58408	0
36496	L58410	0
36497	L58413	0
36498	L58415	0
36499	L58416	0
36500	L58419	0
36501	L58420	0
36502	L58421	0
36503	L58422	0
36504	L58426	0
36505	L58430	0
36506	L58432	0
36507	L58435	0
36508	L58438	0
36509	L58439	0
36510	L58440	0
36511	L58441	0
36512	L58446	0
36513	L58448	0
36514	L58452	0
36515	L58453	0
36516	L58455	0
36517	L58457	0
36518	L58458	0
36519	L58461	0
36520	L58463	0
36521	L58466	0
36522	L58467	0
36523	L58468	0
36524	L58470	0
36525	L58472	0
36526	L58473	0
36527	L58474	0
36528	L58476	0
36529	L58477	0
36530	L58479	0
36531	L58480	0
36532	L58482	0
36533	L58483	0
36534	L58487	0
36535	L58488	0
36536	L58491	0
36537	L58492	0
36538	L58493	0
36539	L58496	0
36540	L58497	0
36541	L58502	0
36542	L58504	0
36543	L58505	0
36544	L58508	0
36545	L58511	0
36546	L58512	0
36547	L58513	0
36548	L58515	0
36549	L58518	0
36550	L58520	0
36551	L58523	0
36552	L58525	0
36553	L58526	0
36554	L58530	0
36555	L58534	0
36556	L58541	0
36557	L58544	0
36558	L58546	0
36559	L58549	0
36560	L58552	0
36561	L58553	0
36562	L58554	0
36563	L58557	0
36564	L58561	0
36565	L58564	0
36566	L58567	0
36567	L58570	0
36568	L58573	0
36569	L58574	0
36570	L58577	0
36571	L58578	0
36572	L58582	0
36573	L58584	0
36574	L58586	0
36575	L58588	0
36576	L58590	0
36577	L58593	0
36578	L58597	0
36579	L58600	0
36580	L58602	0
36581	L58604	0
36582	L58606	0
36583	L58608	0
36584	L58609	0
36585	L58612	0
36586	L58615	0
36587	L58622	0
36588	L58624	0
36589	L58629	0
36590	L58630	0
36591	L58632	0
36592	L58635	0
36593	L58636	0
36594	L58638	0
36595	L58641	0
36596	L58645	0
36597	L58648	0
36598	L58652	0
36599	L58655	0
36600	L58656	0
36601	L58657	0
36602	L58659	0
36603	L58660	0
36604	L58664	0
36605	L58667	0
36606	L58668	0
36607	L58672	0
36608	L58674	0
36609	L58678	0
36610	L58683	0
36611	L58685	0
36612	L58689	0
36613	L58694	0
36614	L58697	0
36615	L58698	0
36616	L58699	0
36617	L58702	0
36618	L58706	0
36619	L58709	0
36620	L58724	0
36621	L58730	0
36622	L58733	0
36623	L58736	0
36624	L58737	0
36625	L58738	0
36626	L58739	0
36627	L58744	0
36628	L58746	0
36629	L58750	0
36630	L58751	0
36631	L58757	0
36632	L58759	0
36633	L58761	0
36634	L58765	0
36635	L58768	0
36636	L58771	0
36637	L58773	0
36638	L58775	0
36639	L58777	0
36640	L58779	0
36641	L58782	0
36642	L58784	0
36643	L58787	0
36644	L58789	0
36645	L58790	0
36646	L58793	0
36647	L58799	0
36648	L58801	0
36649	L58808	0
36650	L58810	0
36651	L58811	0
36652	L58813	0
36653	L58821	0
36654	L58825	0
36655	L58827	0
36656	L58831	0
36657	L58832	0
36658	L58833	0
36659	L58834	0
36660	L58835	0
36661	L58837	0
36662	L58841	0
36663	L58844	0
36664	L58846	0
36665	L58850	0
36666	L58852	0
36667	L58858	0
36668	L58859	0
36669	L58861	0
36670	L58866	0
36671	L58869	0
36672	L58872	0
36673	L58876	0
36674	L58878	0
36675	L58880	0
36676	L58883	0
36677	L58884	0
36678	L58888	0
36679	L58891	0
36680	L58892	0
36681	L58893	0
36682	L58895	0
36683	L58898	0
36684	L58901	0
36685	L58904	0
36686	L58906	0
36687	L58910	0
36688	L58913	0
36689	L58915	0
36690	L58916	0
36691	L58923	0
36692	L58924	0
36693	L58929	0
36694	L58933	0
36695	L58936	0
36696	L58938	0
36697	L58942	0
36698	L58944	0
36699	L58948	0
36700	L58950	0
36701	L58951	0
36702	L58953	0
36703	L58954	0
36704	L58956	0
36705	L58957	0
36706	L58958	0
36707	L58959	0
36708	L58960	0
36709	L58962	0
36710	L58963	0
36711	L58969	0
36712	L58970	0
36713	L58973	0
36714	L58976	0
36715	L58979	0
36716	L58981	0
36717	L58984	0
36718	L58985	0
36719	L58986	0
36720	L58991	0
36721	L58992	0
36722	L58997	0
36723	L58998	0
36724	L59000	0
36725	L59002	0
36726	L59007	0
36727	L59008	0
36728	L59013	0
36729	L59016	0
36730	L59018	0
36731	L59023	0
36732	L59026	0
36733	L59029	0
36734	L59033	0
36735	L59034	0
36736	L59035	0
36737	L59037	0
36738	L59042	0
36739	L59045	0
36740	L59047	0
36741	L59050	0
36742	L59052	0
36743	L59059	0
36744	L59060	0
36745	L59065	0
36746	L59071	0
36747	L59075	0
36748	L59078	0
36749	L59079	0
36750	L59085	0
36751	L59086	0
36752	L59089	0
36753	L59092	0
36754	L59096	0
36755	L59098	0
36756	L59100	0
36757	L59102	0
36758	L59106	0
36759	L59109	0
36760	L59112	0
36761	L59113	0
36762	L59114	0
36763	L59116	0
36764	L59118	0
36765	L59123	0
36766	L59124	0
36767	L59126	0
36768	L59127	0
36769	L59131	0
36770	L59134	0
36771	L59135	0
36772	L59136	0
36773	L59142	0
36774	L59145	0
36775	L59146	1
36776	L59148	0
36777	L59150	0
36778	L59153	1
36779	L59155	0
36780	L59158	0
36781	L59164	0
36782	L59166	0
36783	L59167	0
36784	L59171	0
36785	L59172	0
36786	L59177	0
36787	L59182	0
36788	L59185	0
36789	L59186	0
36790	L59187	0
36791	L59190	0
36792	L59195	0
36793	L59197	0
36794	L59199	0
36795	L59202	0
36796	L59204	0
36797	L59207	0
36798	L59209	0
36799	L59215	0
36800	L59218	0
36801	L59223	0
36802	L59226	0
36803	L59228	0
36804	L59233	0
36805	L59236	0
36806	L59241	0
36807	L59242	0
36808	L59245	0
36809	L59247	0
36810	L59249	0
36811	L59253	0
36812	L59258	0
36813	L59261	0
36814	L59262	0
36815	L59267	0
36816	L59272	0
36817	L59275	0
36818	L59277	0
36819	L59282	0
36820	L59288	0
36821	L59289	0
36822	L59291	0
36823	L59293	0
36824	L59295	0
36825	L59299	0
36826	L59301	0
36827	L59304	0
36828	L59308	0
36829	L59311	0
36830	L59314	0
36831	L59319	0
36832	L59321	0
36833	L59324	0
36834	L59329	0
36835	L59330	0
36836	L59332	0
36837	L59333	1
36838	L59337	0
36839	L59340	0
36840	L59344	0
36841	L59348	1
36842	L59350	0
36843	L59351	0
36844	L59352	0
36845	L59354	0
36846	L59358	0
36847	L59363	0
36848	L59367	0
36849	L59370	0
36850	L59371	0
36851	L59373	0
36852	L59376	0
36853	L59381	0
36854	L59382	0
36855	L59385	0
36856	L59389	0
36857	L59398	0
36858	L59400	0
36859	L59402	0
36860	L59403	0
36861	L59405	0
36862	L59408	0
36863	L59409	0
36864	L59412	0
36865	L59413	0
36866	L59414	0
36867	L59416	0
36868	L59421	0
36869	L59424	0
36870	L59426	0
36871	L59429	0
36872	L59432	0
36873	L59433	0
36874	L59436	0
36875	L59437	0
36876	L59438	0
36877	L59439	0
36878	L59445	0
36879	L59451	0
36880	L59455	0
36881	L59458	0
36882	L59459	0
36883	L59464	0
36884	L59466	0
36885	L59467	0
36886	L59472	0
36887	L59475	0
36888	L59477	0
36889	L59479	0
36890	L59482	0
36891	L59484	0
36892	L59487	0
36893	L59488	0
36894	L59490	0
36895	L59492	0
36896	L59496	0
36897	L59499	0
36898	L59503	0
36899	L59505	1
36900	L59508	0
36901	L59510	0
36902	L59511	0
36903	L59514	0
36904	L59515	0
