locus	lind	pca_outl	lfmm_outl
L54981	16829	0	0
L54982	16830	0	0
L54984	16831	1	0
L54987	16832	0	0
L54999	16833	0	0
L55004	16834	0	0
L55005	16835	0	0
L55010	16836	1	0
L55018	16837	0	0
L55026	16838	0	0
L55028	16839	0	0
L55030	16840	0	0
L55035	16841	0	0
L55039	16842	0	0
L55044	16843	0	0
L55046	16844	1	0
L55048	16845	1	0
L55057	16846	0	0
L55063	16847	0	0
L55065	16848	0	0
L55068	16849	0	0
L55073	16850	0	0
L55077	16851	0	0
L55078	16852	0	0
L55079	16853	0	0
L55087	16854	0	0
L55089	16855	1	0
L55093	16856	1	0
L55103	16857	0	0
L55104	16858	0	0
L55110	16859	0	0
L55115	16860	0	0
L55134	16861	0	0
L55139	16862	0	0
L55142	16863	0	0
L55143	16864	0	0
L55144	16865	0	0
L55150	16866	0	0
L55156	16867	0	0
L55161	16868	1	0
L55162	16869	1	0
L55165	16870	1	0
L55177	16871	1	0
L55181	16872	1	0
L55184	16873	0	0
L55186	16874	0	0
L55199	16875	0	0
L55200	16876	0	0
L55204	16877	0	0
L55207	16878	0	0
L55215	16879	0	0
L55218	16880	0	0
L55219	16881	0	0
L55222	16882	0	0
L55228	16883	0	0
L55229	16884	0	0
L55232	16885	1	0
L55246	16886	0	0
L55247	16887	0	0
L55253	16888	1	0
L55258	16889	0	0
L55260	16890	1	0
L55263	16891	0	0
L55264	16892	0	0
L55266	16893	0	0
L55268	16894	0	0
L55271	16895	0	0
L55272	16896	0	0
L55276	16897	1	0
L55278	16898	0	0
L55281	16899	0	0
L55287	16900	0	0
L55288	16901	0	0
L55289	16902	0	0
L55293	16903	0	0
L55294	16904	0	0
L55297	16905	0	0
L55298	16906	0	0
L55299	16907	0	0
L55301	16908	1	0
L55307	16909	0	0
L55313	16910	0	0
L55317	16911	0	0
L55319	16912	0	0
L55323	16913	0	0
L55324	16914	0	0
L55330	16915	1	0
L55333	16916	0	0
L55334	16917	0	0
L55338	16918	0	0
L55340	16919	1	0
L55342	16920	0	0
L55343	16921	0	0
L55346	16922	0	0
L55349	16923	0	0
L55354	16924	1	0
L55357	16925	0	0
L55359	16926	0	0
L55361	16927	0	0
L55364	16928	0	0
L55365	16929	0	0
L55366	16930	0	0
L55367	16931	0	0
L55368	16932	1	0
L55378	16933	0	0
L55379	16934	0	0
L55384	16935	0	0
L55385	16936	0	0
L55386	16937	0	0
L55388	16938	0	0
L55390	16939	0	0
L55391	16940	0	0
L55395	16941	0	0
L55396	16942	0	0
L55398	16943	1	0
L55405	16944	0	0
L55410	16945	0	0
L55411	16946	0	0
L55412	16947	0	0
L55416	16948	0	0
L55422	16949	0	0
L55425	16950	1	0
L55428	16951	0	0
L55429	16952	0	0
L55430	16953	0	0
L55434	16954	0	0
L55438	16955	1	0
L55444	16956	0	0
L55445	16957	0	0
L55447	16958	0	0
L55451	16959	0	0
L55452	16960	1	0
L55457	16961	0	0
L55459	16962	0	0
L55464	16963	0	0
L55465	16964	0	0
L55467	16965	0	0
L55470	16966	0	0
L55474	16967	1	0
L55476	16968	0	0
L55482	16969	0	0
L55486	16970	1	0
L55489	16971	0	0
L55491	16972	1	0
L55492	16973	0	0
L55497	16974	0	0
L55501	16975	0	0
L55504	16976	0	0
L55506	16977	1	0
L55507	16978	0	0
L55509	16979	0	0
L55510	16980	0	0
L55512	16981	0	0
L55513	16982	0	0
L55515	16983	0	0
L55526	16984	0	0
L55532	16985	0	0
L55533	16986	0	0
L55536	16987	0	0
L55540	16988	1	0
L55545	16989	0	0
L55547	16990	0	0
L55552	16991	1	0
L55557	16992	0	0
L55560	16993	0	0
L55561	16994	0	0
L55562	16995	0	0
L55564	16996	0	0
L55565	16997	0	0
L55572	16998	0	0
L55573	16999	0	0
L55575	17000	1	0
L55577	17001	1	0
L55578	17002	1	0
L55579	17003	0	0
L55580	17004	0	0
L55586	17005	0	0
L55587	17006	0	0
L55589	17007	0	0
L55590	17008	0	0
L55591	17009	0	0
L55592	17010	1	0
L55594	17011	0	0
L55596	17012	0	0
L55599	17013	0	0
L55601	17014	0	0
L55606	17015	0	0
L55611	17016	1	0
L55624	17017	0	0
L55627	17018	0	0
L55628	17019	1	0
L55632	17020	0	0
L55639	17021	0	0
L55640	17022	1	0
L55641	17023	0	0
L55642	17024	0	0
L55643	17025	0	0
L55648	17026	0	0
L55650	17027	0	0
L55652	17028	0	0
L55658	17029	0	0
L55659	17030	0	0
L55660	17031	0	0
L55661	17032	1	0
L55667	17033	0	0
L55668	17034	0	0
L55673	17035	0	0
L55676	17036	0	0
L55677	17037	0	0
L55681	17038	0	0
L55685	17039	0	0
L55687	17040	0	0
L55689	17041	0	0
L55690	17042	1	0
L55697	17043	0	0
L55700	17044	0	0
L55703	17045	1	0
L55714	17046	1	0
L55715	17047	0	0
L55720	17048	0	0
L55724	17049	0	0
L55727	17050	0	0
L55728	17051	1	0
L55734	17052	0	0
L55736	17053	0	0
L55738	17054	0	0
L55741	17055	0	0
L55744	17056	1	0
L55746	17057	1	0
L55747	17058	0	0
L55748	17059	0	0
L55749	17060	0	0
L55760	17061	0	0
L55763	17062	1	0
L55765	17063	1	0
L55767	17064	1	0
L55768	17065	0	0
L55770	17066	0	0
L55773	17067	0	0
L55776	17068	1	0
L55777	17069	1	0
L55782	17070	0	0
L55785	17071	1	0
L55789	17072	0	0
L55790	17073	0	0
L55795	17074	0	0
L55802	17075	0	0
L55805	17076	0	0
L55806	17077	0	0
L55807	17078	0	0
L55808	17079	0	0
L55809	17080	0	0
L55811	17081	0	0
L55816	17082	0	0
L55817	17083	0	0
L55818	17084	0	0
L55824	17085	0	0
L55825	17086	1	0
L55826	17087	0	0
L55827	17088	1	0
L55828	17089	0	0
L55829	17090	0	1
L55837	17091	0	0
L55840	17092	0	0
L55841	17093	0	0
L55847	17094	0	0
L55848	17095	0	0
L55850	17096	0	0
L55852	17097	0	0
L55853	17098	0	0
L55855	17099	0	0
L55857	17100	0	0
L55870	17101	0	0
L55874	17102	0	0
L55879	17103	0	0
L55880	17104	1	0
L55882	17105	0	0
L55886	17106	1	0
L55887	17107	0	0
L55890	17108	0	0
L55891	17109	0	0
L55892	17110	0	0
L55894	17111	0	0
L55895	17112	1	0
L55899	17113	1	0
L55900	17114	0	0
L55901	17115	0	0
L55903	17116	0	0
L55904	17117	0	0
L55905	17118	0	0
L55907	17119	0	0
L55911	17120	1	0
L55912	17121	0	0
L55913	17122	1	0
L55914	17123	0	0
L55917	17124	0	0
L55919	17125	0	0
L55922	17126	0	1
L55923	17127	0	0
L55925	17128	0	0
L55929	17129	0	0
L55932	17130	0	0
L55933	17131	0	0
L55937	17132	0	0
L55940	17133	0	0
L55947	17134	0	0
L55953	17135	0	0
L55959	17136	0	0
L55970	17137	0	0
L55974	17138	0	0
L55983	17139	0	0
L55985	17140	0	0
L55989	17141	0	0
L55991	17142	0	0
L55995	17143	0	0
L55999	17144	0	0
L56001	17145	0	0
L56009	17146	0	0
L56018	17147	1	0
L56020	17148	1	0
L56023	17149	0	0
L56027	17150	1	0
L56029	17151	0	0
L56033	17152	0	0
L56043	17153	0	0
L56044	17154	0	0
L56046	17155	0	0
L56048	17156	0	0
L56049	17157	0	0
L56050	17158	0	0
L56052	17159	0	0
L56056	17160	0	0
L56058	17161	0	0
L56065	17162	1	0
L56066	17163	0	0
L56067	17164	0	0
L56070	17165	0	0
L56073	17166	0	0
L56076	17167	1	0
L56078	17168	0	0
L56080	17169	0	0
L56081	17170	0	0
L56082	17171	0	0
L56086	17172	0	0
L56088	17173	0	0
L56090	17174	0	0
L56093	17175	0	0
L56096	17176	0	0
L56100	17177	0	0
L56101	17178	1	0
L56102	17179	0	0
L56103	17180	0	0
L56105	17181	0	0
L56110	17182	1	0
L56112	17183	0	0
L56113	17184	1	0
L56119	17185	1	0
L56122	17186	0	0
L56124	17187	0	0
L56125	17188	0	0
L56127	17189	0	0
L56130	17190	1	0
L56133	17191	1	0
L56141	17192	0	0
L56142	17193	0	0
L56147	17194	0	0
L56156	17195	0	0
L56166	17196	0	0
L56167	17197	0	0
L56171	17198	0	0
L56173	17199	0	0
L56175	17200	0	0
L56176	17201	1	0
L56185	17202	0	0
L56186	17203	1	0
L56188	17204	0	0
L56192	17205	0	0
L56199	17206	1	0
L56200	17207	0	0
L56207	17208	0	0
L56208	17209	0	0
L56209	17210	0	0
L56212	17211	0	0
L56214	17212	0	0
L56218	17213	0	0
L56220	17214	0	0
L56222	17215	1	0
L56225	17216	0	0
L56228	17217	0	0
L56235	17218	0	0
L56240	17219	0	0
L56242	17220	0	0
L56243	17221	0	0
L56252	17222	0	0
L56253	17223	0	0
L56254	17224	1	0
L56256	17225	0	0
L56259	17226	0	0
L56262	17227	0	0
L56264	17228	0	0
L56267	17229	0	0
L56272	17230	0	0
L56275	17231	0	0
L56276	17232	0	0
L56277	17233	0	0
L56281	17234	0	0
L56287	17235	0	0
L56291	17236	0	0
L56296	17237	0	0
L56299	17238	0	0
L56303	17239	0	0
L56307	17240	0	0
L56316	17241	1	0
L56319	17242	0	0
L56323	17243	0	0
L56327	17244	1	0
L56328	17245	0	0
L56331	17246	0	0
L56332	17247	0	0
L56334	17248	1	0
L56336	17249	1	0
L56340	17250	0	0
L56341	17251	1	0
L56342	17252	1	0
L56343	17253	0	0
L56345	17254	1	0
L56346	17255	0	0
L56348	17256	0	0
L56349	17257	0	0
L56351	17258	1	0
L56353	17259	0	0
L56354	17260	0	0
L56357	17261	0	0
L56359	17262	0	0
L56361	17263	0	0
L56373	17264	0	0
L56375	17265	0	0
L56376	17266	0	0
L56381	17267	0	0
L56387	17268	1	0
L56389	17269	0	0
L56390	17270	0	0
L56391	17271	0	0
L56394	17272	0	0
L56397	17273	0	0
L56398	17274	1	0
L56400	17275	0	0
L56401	17276	1	0
L56402	17277	1	0
L56407	17278	0	0
L56411	17279	0	0
L56414	17280	0	0
L56418	17281	0	0
L56422	17282	0	0
L56434	17283	0	0
L56435	17284	0	0
L56437	17285	0	0
L56445	17286	0	0
L56447	17287	0	0
L56449	17288	0	0
L56451	17289	0	0
L56454	17290	0	0
L56457	17291	0	0
L56459	17292	1	0
L56463	17293	0	0
L56464	17294	0	0
L56468	17295	0	0
L56470	17296	0	0
L56471	17297	0	0
L56473	17298	0	0
L56474	17299	0	0
L56475	17300	0	0
L56476	17301	1	0
L56477	17302	1	0
L56478	17303	0	0
L56479	17304	0	0
L56482	17305	0	0
L56491	17306	0	0
L56492	17307	1	0
L56496	17308	0	0
L56497	17309	0	0
L56519	17310	0	0
L56521	17311	0	0
L56525	17312	0	0
L56527	17313	0	0
L56530	17314	0	0
L56532	17315	0	0
L56536	17316	1	0
L56538	17317	0	0
L56539	17318	1	0
L56540	17319	0	0
L56542	17320	0	0
L56543	17321	0	0
L56545	17322	0	0
L56546	17323	0	0
L56548	17324	0	0
L56551	17325	0	0
L56556	17326	0	0
L56558	17327	1	0
L56560	17328	0	0
L56566	17329	0	0
L56567	17330	0	0
L56568	17331	0	0
L56570	17332	0	0
L56571	17333	0	0
L56575	17334	1	0
L56581	17335	0	0
L56582	17336	0	0
L56585	17337	1	0
L56588	17338	0	0
L56589	17339	0	0
L56590	17340	0	0
L56593	17341	0	0
L56594	17342	0	0
L56598	17343	0	0
L56599	17344	0	0
L56608	17345	1	0
L56610	17346	1	0
L56613	17347	0	0
L56617	17348	1	0
L56625	17349	0	0
L56632	17350	0	0
L56638	17351	0	0
L56639	17352	0	0
L56643	17353	0	0
L56646	17354	0	0
L56648	17355	0	0
L56653	17356	0	0
L56654	17357	0	0
L56655	17358	0	0
L56657	17359	1	0
L56661	17360	0	0
L56669	17361	0	0
L56672	17362	0	0
L56676	17363	0	0
L56677	17364	1	0
L56679	17365	0	0
L56680	17366	1	0
L56683	17367	0	0
L56688	17368	1	0
L56693	17369	0	0
L56696	17370	1	0
L56697	17371	0	0
L56698	17372	1	0
L56702	17373	0	0
L56704	17374	0	0
L56706	17375	0	0
L56714	17376	0	0
L56721	17377	0	0
L56744	17378	0	0
L56751	17379	0	0
L56760	17380	0	0
L56764	17381	0	0
L56767	17382	0	0
L56769	17383	0	0
L56774	17384	0	0
L56777	17385	0	0
L56779	17386	1	0
L56780	17387	0	0
L56781	17388	0	0
L56793	17389	0	0
L56796	17390	0	0
L56798	17391	1	0
L56802	17392	0	0
L56804	17393	0	0
L56805	17394	1	0
L56807	17395	0	0
L56808	17396	1	0
L56813	17397	1	0
L56816	17398	1	0
L56818	17399	1	0
L56819	17400	0	0
L56821	17401	0	0
L56829	17402	0	0
L56830	17403	0	0
L56834	17404	1	0
L56837	17405	0	0
L56841	17406	0	0
L56846	17407	0	0
L56848	17408	1	0
L56849	17409	0	0
L56854	17410	0	0
L56857	17411	0	0
L56860	17412	1	0
L56861	17413	0	0
L56862	17414	0	0
L56865	17415	0	0
L56867	17416	1	0
L56873	17417	0	0
L56874	17418	0	0
L56876	17419	0	0
L56878	17420	0	0
L56879	17421	0	0
L56880	17422	1	0
L56881	17423	1	0
L56882	17424	1	0
L56884	17425	0	0
L56889	17426	0	0
L56892	17427	0	0
L56894	17428	0	0
L56897	17429	0	0
L56899	17430	1	0
L56903	17431	0	0
L56906	17432	0	0
L56909	17433	1	0
L56917	17434	0	0
L56918	17435	1	0
L56919	17436	0	0
L56920	17437	0	0
L56921	17438	1	0
L56922	17439	0	0
L56929	17440	1	0
L56930	17441	1	0
L56931	17442	0	0
L56933	17443	0	0
L56937	17444	0	0
L56945	17445	0	0
L56949	17446	0	0
L56954	17447	0	0
L56955	17448	0	0
L56958	17449	0	0
L56960	17450	1	0
L56963	17451	0	0
L56967	17452	1	0
L56970	17453	0	0
L56983	17454	0	0
L56985	17455	0	0
L56986	17456	1	0
L56988	17457	0	0
L56989	17458	0	0
L56990	17459	0	0
L56996	17460	0	0
L56997	17461	0	0
L56998	17462	1	0
L56999	17463	1	0
L57004	17464	0	0
L57005	17465	0	0
L57006	17466	0	0
L57007	17467	1	0
L57008	17468	0	0
L57015	17469	0	0
L57018	17470	0	1
L57019	17471	0	0
L57020	17472	0	0
L57022	17473	0	0
L57024	17474	1	0
L57025	17475	0	0
L57026	17476	0	0
L57027	17477	0	0
L57031	17478	0	0
L57032	17479	0	0
L57034	17480	0	0
L57039	17481	0	0
L57040	17482	0	0
L57041	17483	0	0
L57042	17484	0	0
L57043	17485	0	0
L57049	17486	0	0
L57050	17487	0	0
L57055	17488	0	0
L57058	17489	1	0
L57064	17490	0	0
L57070	17491	0	0
L57071	17492	0	0
L57077	17493	0	0
L57078	17494	0	0
L57082	17495	0	0
L57089	17496	0	0
L57092	17497	0	0
L57093	17498	0	0
L57100	17499	0	0
L57104	17500	1	0
L57105	17501	0	0
L57106	17502	0	0
L57107	17503	1	0
L57109	17504	0	0
L57110	17505	0	0
L57114	17506	0	0
L57115	17507	0	0
L57118	17508	0	0
L57120	17509	0	0
L57123	17510	0	0
L57125	17511	0	0
L57127	17512	1	0
L57129	17513	0	0
L57132	17514	0	0
L57134	17515	0	0
L57135	17516	0	0
L57141	17517	0	0
L57143	17518	0	0
L57147	17519	1	0
L57148	17520	0	0
L57150	17521	1	0
L57151	17522	0	0
L57155	17523	1	0
L57156	17524	1	0
L57157	17525	0	0
L57161	17526	0	0
L57162	17527	0	0
L57163	17528	0	0
L57167	17529	0	0
L57171	17530	0	0
L57172	17531	0	0
L57181	17532	0	1
L57185	17533	0	0
L57186	17534	0	0
L57192	17535	0	0
L57212	17536	0	0
L57213	17537	0	0
L57218	17538	0	0
L57220	17539	0	0
L57227	17540	0	0
L57228	17541	0	0
L57231	17542	1	0
L57235	17543	1	0
L57237	17544	0	0
L57245	17545	0	0
L57249	17546	0	0
L57258	17547	0	0
L57260	17548	1	0
L57263	17549	1	0
L57264	17550	0	1
L57268	17551	0	0
L57277	17552	0	0
L57293	17553	0	0
L57294	17554	0	0
L57313	17555	0	0
L57316	17556	1	0
L57318	17557	1	0
L57319	17558	0	0
L57320	17559	0	0
L57325	17560	0	0
L57341	17561	1	0
L57346	17562	0	0
L57350	17563	0	0
L57354	17564	1	0
L57358	17565	0	0
L57361	17566	0	0
L57366	17567	1	0
L57373	17568	1	0
L57375	17569	0	0
L57378	17570	1	0
L57382	17571	0	0
L57383	17572	0	0
L57386	17573	1	0
L57392	17574	0	0
L57395	17575	0	0
L57398	17576	0	0
L57399	17577	0	0
L57406	17578	1	0
L57408	17579	0	0
L57411	17580	0	0
L57416	17581	0	0
L57420	17582	0	0
L57424	17583	0	0
L57436	17584	0	0
L57445	17585	0	0
L57452	17586	1	0
L57455	17587	0	0
L57465	17588	0	0
L57469	17589	0	0
L57473	17590	1	0
L57482	17591	1	0
L57487	17592	1	0
L57490	17593	0	0
L57491	17594	0	0
L57495	17595	0	0
L57499	17596	0	0
L57502	17597	0	0
L57503	17598	0	0
L57504	17599	0	0
L57510	17600	0	0
L57513	17601	0	0
L57518	17602	1	0
L57519	17603	0	0
L57520	17604	0	0
L57527	17605	0	0
L57528	17606	0	0
L57534	17607	0	0
L57535	17608	0	0
L57546	17609	0	0
L57551	17610	1	0
L57553	17611	0	0
L57554	17612	0	0
L57558	17613	1	0
L57562	17614	0	0
L57570	17615	0	0
L57575	17616	0	0
L57576	17617	0	0
L57588	17618	0	0
L57590	17619	0	0
L57594	17620	0	0
L57597	17621	0	0
L57600	17622	1	0
L57605	17623	0	0
L57607	17624	0	0
L57612	17625	1	0
L57615	17626	0	0
L57617	17627	0	0
L57621	17628	1	0
L57622	17629	0	0
L57626	17630	1	0
L57628	17631	0	0
L57631	17632	0	0
L57633	17633	1	0
L57639	17634	0	0
L57642	17635	0	0
L57644	17636	1	0
L57649	17637	0	0
L57653	17638	0	0
L57656	17639	0	0
L57659	17640	1	0
L57668	17641	1	0
L57673	17642	0	0
L57675	17643	0	0
L57677	17644	0	0
L57680	17645	0	0
L57684	17646	0	0
L57686	17647	0	0
L57688	17648	0	0
L57690	17649	0	0
L57692	17650	0	0
L57695	17651	0	0
L57702	17652	0	0
L57703	17653	1	0
L57704	17654	0	0
L57707	17655	0	0
L57715	17656	1	0
L57723	17657	0	0
L57726	17658	1	0
L57729	17659	1	0
L57742	17660	0	0
L57747	17661	1	0
L57749	17662	1	0
L57752	17663	1	0
L57753	17664	0	0
L57757	17665	0	0
L57760	17666	1	0
L57767	17667	0	0
L57772	17668	0	0
L57776	17669	0	0
L57779	17670	0	0
L57780	17671	0	0
L57781	17672	1	0
L57782	17673	0	0
L57783	17674	0	0
L57784	17675	0	0
L57785	17676	0	0
L57788	17677	0	0
L57790	17678	0	0
L57794	17679	0	0
L57795	17680	0	0
L57797	17681	0	0
L57800	17682	1	0
L57804	17683	0	0
L57806	17684	0	0
L57815	17685	1	0
L57816	17686	0	0
L57819	17687	0	0
L57823	17688	0	0
L57824	17689	1	0
L57825	17690	0	0
L57826	17691	0	0
L57836	17692	0	0
L57842	17693	0	0
L57843	17694	1	0
L57846	17695	0	0
L57850	17696	0	0
L57851	17697	0	0
L57853	17698	0	0
L57855	17699	0	0
L57862	17700	0	0
L57868	17701	0	0
L57869	17702	1	0
L57878	17703	0	0
L57882	17704	0	0
L57883	17705	0	0
L57885	17706	0	0
L57887	17707	1	0
L57890	17708	0	0
L57897	17709	1	0
L57902	17710	0	0
L57905	17711	0	0
L57907	17712	0	1
L57910	17713	0	0
L57911	17714	0	0
L57915	17715	0	0
L57929	17716	0	0
L57930	17717	0	0
L57931	17718	0	0
L57935	17719	0	0
L57942	17720	0	0
L57943	17721	1	0
L57944	17722	1	0
L57945	17723	1	0
L57948	17724	0	0
L57950	17725	0	0
L57954	17726	0	0
L57955	17727	0	0
L57957	17728	0	0
L57962	17729	0	0
L57965	17730	0	0
L57966	17731	0	0
L57967	17732	0	0
L57974	17733	1	0
L57976	17734	0	0
L57979	17735	0	0
L57985	17736	0	0
L57986	17737	0	0
L57989	17738	0	0
L57990	17739	1	0
L57996	17740	0	0
L57997	17741	0	0
L57998	17742	0	0
L57999	17743	0	0
L58002	17744	0	0
L58006	17745	0	0
L58007	17746	0	0
L58012	17747	0	0
L58014	17748	0	0
L58017	17749	0	0
L58021	17750	0	0
L58023	17751	0	0
L58026	17752	1	0
L58031	17753	0	0
L58035	17754	0	0
L58037	17755	0	0
L58038	17756	0	0
L58039	17757	0	0
L58040	17758	0	0
L58042	17759	0	0
L58047	17760	0	0
L58052	17761	0	0
L58054	17762	0	0
L58057	17763	0	0
L58058	17764	0	0
L58059	17765	0	0
L58064	17766	0	0
L58070	17767	0	0
L58075	17768	0	0
L58077	17769	1	0
L58083	17770	0	0
L58094	17771	0	0
L58095	17772	0	0
L58096	17773	0	0
L58098	17774	1	0
L58102	17775	0	0
L58108	17776	0	0
L58113	17777	0	0
L58114	17778	0	0
L58120	17779	0	0
L58122	17780	0	0
L58130	17781	0	0
L58133	17782	0	0
L58136	17783	0	0
L58138	17784	0	0
L58140	17785	0	0
L58143	17786	0	0
L58150	17787	0	0
L58153	17788	1	0
L58159	17789	0	0
L58164	17790	0	0
L58165	17791	0	0
L58167	17792	0	0
L58176	17793	0	0
L58179	17794	0	0
L58182	17795	0	0
L58184	17796	0	0
L58187	17797	0	0
L58188	17798	1	0
L58192	17799	0	0
L58193	17800	0	0
L58196	17801	0	0
L58197	17802	0	0
L58198	17803	0	0
L58199	17804	0	0
L58200	17805	1	0
L58205	17806	1	0
L58208	17807	0	0
L58211	17808	1	0
L58216	17809	0	0
L58219	17810	0	0
L58225	17811	0	0
L58230	17812	0	0
L58233	17813	0	0
L58236	17814	1	0
L58240	17815	0	0
L58244	17816	0	0
L58247	17817	0	0
L58251	17818	0	0
L58253	17819	0	0
L58254	17820	0	0
L58258	17821	0	0
L58260	17822	0	0
L58261	17823	1	0
L58263	17824	1	0
L58264	17825	1	0
L58266	17826	0	0
L58268	17827	0	0
L58271	17828	0	0
L58273	17829	0	0
L58279	17830	0	0
L58283	17831	0	0
L58285	17832	0	0
L58289	17833	0	0
L58290	17834	0	0
L58291	17835	1	0
L58292	17836	0	0
L58300	17837	0	0
L58302	17838	0	0
L58306	17839	0	0
L58312	17840	1	0
L58317	17841	0	0
L58319	17842	1	0
L58324	17843	0	0
L58327	17844	1	0
L58328	17845	0	0
L58329	17846	0	0
L58333	17847	0	0
L58341	17848	0	0
L58345	17849	0	0
L58347	17850	0	0
L58351	17851	0	0
L58353	17852	0	0
L58355	17853	0	0
L58358	17854	0	0
L58362	17855	1	0
L58365	17856	0	0
L58367	17857	1	0
L58369	17858	0	0
L58371	17859	0	0
L58376	17860	0	0
L58379	17861	1	0
L58385	17862	1	0
L58390	17863	0	0
L58393	17864	1	0
L58394	17865	0	0
L58401	17866	0	0
L58404	17867	0	0
L58406	17868	0	0
L58408	17869	1	0
L58410	17870	0	0
L58413	17871	0	0
L58415	17872	0	0
L58416	17873	0	0
L58419	17874	0	0
L58422	17875	0	0
L58426	17876	0	0
L58430	17877	0	0
L58432	17878	0	0
L58435	17879	0	0
L58438	17880	0	0
L58440	17881	1	0
L58441	17882	0	0
L58446	17883	0	0
L58448	17884	1	0
L58453	17885	0	0
L58455	17886	1	0
L58458	17887	0	0
L58461	17888	1	0
L58463	17889	0	0
L58466	17890	1	0
L58467	17891	0	0
L58468	17892	1	0
L58472	17893	0	0
L58476	17894	1	0
L58477	17895	0	0
L58479	17896	0	0
L58480	17897	0	0
L58482	17898	0	0
L58483	17899	1	0
L58487	17900	0	0
L58488	17901	0	0
L58491	17902	0	0
L58493	17903	0	0
L58496	17904	0	0
L58497	17905	0	0
L58505	17906	0	0
L58508	17907	1	0
L58511	17908	1	0
L58512	17909	0	0
L58513	17910	0	0
L58520	17911	1	0
L58525	17912	0	0
L58526	17913	0	0
L58530	17914	0	0
L58534	17915	1	0
L58541	17916	0	0
L58544	17917	0	0
L58546	17918	0	0
L58549	17919	0	0
L58553	17920	0	0
L58554	17921	0	0
L58557	17922	0	0
L58561	17923	0	0
L58567	17924	1	0
L58570	17925	0	0
L58573	17926	0	0
L58574	17927	0	0
L58577	17928	0	0
L58578	17929	0	0
L58582	17930	0	0
L58584	17931	1	0
L58586	17932	0	0
L58590	17933	0	0
L58593	17934	0	0
L58597	17935	0	0
L58604	17936	0	0
L58606	17937	0	0
L58608	17938	0	0
L58609	17939	0	0
L58612	17940	1	0
L58622	17941	1	0
L58624	17942	0	0
L58630	17943	1	0
L58635	17944	0	0
L58638	17945	0	0
L58641	17946	1	0
L58645	17947	0	0
L58648	17948	1	0
L58652	17949	0	0
L58657	17950	1	0
L58659	17951	1	0
L58660	17952	1	0
L58664	17953	0	0
L58667	17954	1	0
L58668	17955	0	0
L58674	17956	0	0
L58678	17957	0	0
L58683	17958	1	0
L58685	17959	0	0
L58689	17960	0	0
L58694	17961	0	0
L58697	17962	0	0
L58698	17963	1	0
L58699	17964	0	0
L58702	17965	0	0
L58709	17966	0	0
L58733	17967	1	0
L58736	17968	0	0
L58737	17969	1	0
L58738	17970	0	0
L58739	17971	0	0
L58744	17972	1	0
L58746	17973	0	0
L58751	17974	0	0
L58757	17975	0	0
L58761	17976	0	0
L58768	17977	0	0
L58771	17978	0	0
L58773	17979	0	0
L58775	17980	0	0
L58777	17981	0	0
L58779	17982	1	0
L58782	17983	0	0
L58784	17984	0	0
L58787	17985	0	0
L58789	17986	0	0
L58793	17987	1	0
L58799	17988	0	0
L58801	17989	0	0
L58808	17990	0	0
L58810	17991	0	0
L58811	17992	0	0
L58813	17993	0	0
L58821	17994	0	0
L58825	17995	1	0
L58831	17996	0	0
L58832	17997	1	0
L58833	17998	0	0
L58834	17999	0	0
L58837	18000	1	0
L58841	18001	1	0
L58844	18002	0	0
L58846	18003	0	0
L58850	18004	1	0
L58852	18005	0	0
L58858	18006	0	0
L58859	18007	0	0
L58861	18008	0	0
L58866	18009	0	0
L58869	18010	0	0
L58872	18011	0	0
L58876	18012	1	0
L58878	18013	0	0
L58883	18014	0	0
L58884	18015	1	0
L58888	18016	0	0
L58891	18017	1	0
L58892	18018	0	0
L58893	18019	0	0
L58895	18020	1	0
L58898	18021	0	0
L58901	18022	0	0
L58904	18023	0	0
L58906	18024	1	0
L58910	18025	0	0
L58913	18026	1	0
L58915	18027	0	0
L58916	18028	1	0
L58923	18029	0	0
L58924	18030	1	0
L58933	18031	0	0
L58938	18032	0	0
L58942	18033	0	0
L58944	18034	1	0
L58948	18035	0	0
L58950	18036	1	0
L58951	18037	0	0
L58953	18038	0	0
L58956	18039	0	0
L58957	18040	0	0
L58959	18041	0	0
L58960	18042	0	0
L58962	18043	0	0
L58969	18044	1	0
L58970	18045	0	0
L58973	18046	0	0
L58976	18047	0	0
L58979	18048	1	0
L58984	18049	1	0
L58985	18050	0	0
L58986	18051	0	0
L58991	18052	0	0
L58992	18053	1	0
L58997	18054	0	0
L59000	18055	1	0
L59002	18056	0	0
L59008	18057	0	0
L59013	18058	0	0
L59018	18059	0	0
L59023	18060	0	0
L59029	18061	1	0
L59033	18062	0	0
L59034	18063	0	0
L59035	18064	0	0
L59042	18065	0	0
L59045	18066	0	0
L59047	18067	0	0
L59050	18068	0	0
L59052	18069	0	0
L59059	18070	0	0
L59060	18071	1	0
L59071	18072	0	0
L59079	18073	0	0
L59086	18074	0	0
L59096	18075	1	0
L59098	18076	0	0
L59100	18077	0	0
L59106	18078	1	0
L59109	18079	0	0
L59112	18080	0	0
L59113	18081	0	0
L59114	18082	1	0
L59116	18083	0	0
L59118	18084	1	0
L59123	18085	1	0
L59124	18086	1	0
L59126	18087	1	0
L59127	18088	0	1
L59131	18089	0	0
L59134	18090	0	0
L59136	18091	0	0
L59142	18092	1	0
L59145	18093	0	0
L59150	18094	1	0
L59155	18095	0	0
L59158	18096	0	0
L59164	18097	0	0
L59166	18098	1	0
